listing id,listing name,listing type,room _type,cover photo url,photos count,host id,host name,cohost ids,cohost names,superhost,latitude,longitude,guests,bedrooms,beds,baths,registration,amenities,instant book,professional management,min nights,cancellation policy,currency,cleaning fee,extra guest fee,num reviews,rating overall,rating accuracy,rating checkin,rating cleanliness,rating communication,rating location,rating value,ttm revenue,ttm revenue native,ttm avg rate,ttm avg rate native,ttm occupancy,ttm adjusted occupancy,ttm revpar,ttm revpar native,ttm adjusted revpar,ttm adjusted revpar native,ttm reserved days,ttm blocked days,ttm available days,ttm total days,l90d revenue,l90d revenue native,l90d avg rate,l90d avg rate native,l90d occupancy,l90d adjusted occupancy,l90d revpar,l90d revpar native,l90d adjusted revpar,l90d adjusted revpar native,l90d reserved days,l90d blocked days,l90d available days,l90d total days
314903,Typical Parisian loft in Bastille,Entire loft,entire home,https://a0.muscache.com/im/pictures/4419322/3d755050 original.jpg,50,1617534,Thierry,,,FALSE,48.8529,2.3754,2,1,1,1,FALSE,"TV,Cable TV,Wifi,Air conditioning,Kitchen,Room-darkening shades,Paid parking off premises,Hot water,Bed linens,Extra pillows and blankets,Ethernet connection,Coffee maker,Refrigerator,Dishes and silverware,Heating,Cooking basics,Oven,Stove,Washer,Smoke alarm,Carbon monoxide alarm,Luggage dropoff allowed,Essentials,Long term stays allowed,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace,Bathtub",FALSE,,5,Flexible,EUR,57,0,45,5,5,5,5,5,5,4.9,14882,13252,246.4,221,0.164,0,39.4,35.1,0,0,60,0,305,365,0,0,262.7,231.7,0,0,0,0,0,0,0,0,90,90
318358,"Loft with terrasse, ideal for Family, near friends",Entire loft,entire home,https://a0.muscache.com/im/pictures/015b731b-1da0-4879-afa0-3afbc165c13b.jpg,64,1633839,Paul,,,FALSE,48.8822,2.3659,6,3,4,2,TRUE,"Bathtub,Hair dryer,Cleaning products,Shampoo,Conditioner,Body soap,Hot water,Shower gel,Washer,Essentials,Hangers,Bed linens,Room-darkening shades,Iron,Clothing storage,TV,Crib,Pack ’n play/Travel crib,Children’s books and toys,High chair,Children’s dinnerware,Baby safety gates,Babysitter recommendations,Heating,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,Wifi,Dedicated workspace,Kitchen,Microwave,Freezer,Dishwasher,Stove,Oven,Hot water kettle,Coffee maker,Wine glasses,Toaster,Blender,Rice maker,Dining table,Coffee,Outdoor furniture,Paid parking off premises,Pets allowed,Luggage dropoff allowed",,FALSE,6,Firm,EUR,0,0,10,5,4.9,4.9,5,5,4.8,4.5,6832,6025,379.8,341.3,0.047,0.156,18.7,16.5,62.7,55.3,17,256,348,365,6832,6025,393,346.4,0.189,0.27,75.9,66.9,108.4,95.6,17,27,73,90
325333,"Loft Terrace Arty with AC, buttes Chaumont.",Entire loft,entire home,https://a0.muscache.com/im/pictures/3567760/b37be628 original.jpg,23,1664385,Bertrand,,,TRUE,48.8793,2.3851,6,2,4,1,TRUE,"TV,Cable TV,Wifi,Air conditioning,Kitchen,Hot water kettle,Elevator,Outdoor furniture,Drying rack for clothing,Heating,Paid parking on premises,Clothing storage,Washer,Dryer,Smoke alarm,Essentials,Hangers,Iron,Outdoor dining area,Freezer,Children’s bikes,Sound system,Baby bath,Baby safety gates,Children’s books and toys,Blender,Babysitter recommendations,Crib,Pack ’n play/Travel crib,Room-darkening shades,Children’s dinnerware,Hot water,Bed linens,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,BBQ grill,Patio or balcony,Backyard,Children's playroom,Dining table,Baking sheet,Barbecue utensils,Toaster",FALSE,FALSE,4,Firm,EUR,70,0,19,4.79,4.8,4.9,4.7,4.8,4.8,4.7,15789,13914,217.8,196.3,0.192,0.255,42.3,37.3,56.3,49.6,70,91,295,365,0,0,179.5,158.1,0,0,0,0,0,0,0,63,90,90
328271,So parisian ! Sunny 4 Br appt in Montmartre,Entire rental unit,entire home,https://a0.muscache.com/im/pictures/3842988/9685349e original.jpg,26,1677587,Mathilde,,,FALSE,48.8828,2.3375,9,4,7,1,TRUE,"Hair dryer,Shampoo,Hot water,Shower gel,Washer,Dryer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Iron,Ethernet connection,TV,Piano,Record player,Sound system,Books and reading material,Crib,Pack ’n play/Travel crib,Children’s books and toys,Baby bath,Board games,Portable fans,Heating,Smoke alarm,Carbon monoxide alarm,Wifi,Dedicated workspace,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Freezer,Dishwasher,Stove,Oven,Hot water kettle,Wine glasses,Toaster,Baking sheet,Dining table,Elevator,Paid parking off premises,Pets allowed",,FALSE,3,Firm,EUR,69,0,51,4.92,4.8,4.9,4.7,4.9,4.8,4.8,82430,72650,370.6,332.8,0.595,0.931,223.8,197.2,350.5,308.9,217,132,148,365,29310,25832,367.7,324,0.878,0.929,321.8,283.6,340.8,300.3,79,5,11,90
333104,Ideal for exploring Paris,Private room in rental unit,private room,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MzMzMTA0/original/a7e9ec6d-8aba-4743-a3db-05456c30bf2a.jpeg,19,1697377,Emmanuelle,,,FALSE,48.8737,2.3783,4,2,3,1,TRUE,"TV,Cable TV,Children’s books and toys,Wifi,Babysitter recommendations,Kitchen,Room-darkening shades,Paid parking off premises,Hot water,Elevator,Bed linens,Extra pillows and blankets,Ethernet connection,Pocket wifi,Refrigerator,Dishwasher,Dishes and silverware,Heating,Cooking basics,Oven,Stove,Washer,Dryer,Smoke alarm,Iron,Bathtub",,FALSE,2,Firm,EUR,35,16,19,4.71,4.8,4.8,4.4,5,4.7,4.5,2889,2545,166.9,151.3,0.041,0.067,7.7,6.8,12.6,11.1,15,142,350,365,0,0,128.1,113,0,0,0,0,0,0,0,79,90,90
336904,Independent Guest Annex with Balcony,Private room in guest suite,private room,https://a0.muscache.com/im/pictures/miso/Hosting-336904/original/c7a5ed5b-7656-4f50-9487-8376355a9974.jpeg,43,135024,Kay,,,FALSE,48.8912,2.3549,,,1,0,FALSE,"Hair dryer,Cleaning products,Shampoo,Body soap,Hot water,Shower gel,Washer,Dryer,Essentials,Hangers,Bed linens,Room-darkening shades,Iron,Drying rack for clothing,Clothing storage,TV,Portable fans,Heating,Smoke alarm,Carbon monoxide alarm,Wifi,Kitchen,Microwave,Cooking basics,Dishes and silverware,Mini fridge,Hot water kettle,Coffee maker,Wine glasses,Toaster,Baking sheet,Patio or balcony,Paid parking on premises,Long term stays allowed,Cleaning before checkout",,FALSE,4,Firm,EUR,41,0,190,4.57,4.7,4.8,4.5,4.9,4.2,4.5,22289,19945,89.9,80.8,0.627,0,55.8,50,0,0,229,0,136,365,2681,2361,95,83.7,0.289,0,27.5,24.2,0,0,26,0,64,90
341124,PARIS XI AMAZING COZY STUDIO,Entire rental unit,entire home,https://a0.muscache.com/im/pictures/3968514/abb5b6dc original.jpg,25,1730137,Rosaria,,,FALSE,48.857,2.3871,2,1,1,1,TRUE,"Hair dryer,Shampoo,Hot water,Washer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Iron,Ethernet connection,TV,Heating,First aid kit,Wifi,Dedicated workspace,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Dishwasher,Stove,Oven,Coffee maker,Paid parking off premises,Single level home,Luggage dropoff allowed,Long term stays allowed",,FALSE,14,Flexible,EUR,81,0,50,4.94,4.9,4.9,4.8,5,4.9,4.8,5049,4812,89.7,80.7,0.14,0.75,12.9,12.4,69.5,66.6,51,297,314,365,0,0,87.9,77.5,0,0,0,0,0,0,0,89,90,90
342902,Studio Montonnerre Terrace,Entire rental unit,entire home,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MzQyOTAy/original/1f4dfab4-a5d2-401b-a841-92c4936e4015.jpeg,17,1739866,Sophie,,,TRUE,48.8437,2.3176,2,1,1,1,TRUE,"Air conditioning,Hair dryer,Shampoo,Hot water,Essentials,Hangers,Iron,TV,Heating,Smoke alarm,Wifi,Dedicated workspace,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Stove,Coffee maker,Patio or balcony,Backyard,Outdoor furniture,Elevator,Long term stays allowed",,FALSE,3,Flexible,EUR,70,0,131,4.77,4.9,4.9,4.7,4.8,4.9,4.7,45531,40805,150.1,134.8,0.751,0.818,112.9,101.3,123,110.3,274,30,91,365,9637,8499,146.9,129.5,0.656,0.702,96.2,84.8,103.1,90.8,59,6,31,90
343648,Studio la Garçonniere Paris-Marais,Entire rental unit,entire home,https://a0.muscache.com/im/pictures/4056743/24b421e7 original.jpg,24,1738418,Virginie,,,FALSE,48.8575,2.3554,2,1,1,1,TRUE,"TV,Wifi,Kitchen,Heating",,FALSE,2,Flexible,EUR,0,0,569,4.55,4.7,4.8,4.5,4.8,4.9,4.6,14557,13203,93.8,84.3,0.425,0.515,39.9,36.2,48.4,43.9,155,64,210,365,1511,1335,93.9,82.9,0.178,0.184,16.8,14.8,17.4,15.3,16,3,74,90
343721,family and friends in center of paris,Entire loft,entire home,https://a0.muscache.com/im/pictures/miso/Hosting-343721/original/182381d3-c502-4067-8e54-d146787c72e1.jpeg,29,1744083,Patrice,6953324,Odile,TRUE,48.8625,2.3541,8,3,7,1.5,TRUE,"TV,Wifi,Crib,Kitchen,Pack ’n play/Travel crib,Room-darkening shades,Hot water,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Heating,Cooking basics,Oven,Stove,Washer,Dryer,Smoke alarm,Patio or balcony,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Freezer,Private entrance,Toaster",,FALSE,2,Moderate,EUR,117,0,120,4.68,4.7,4.9,4.3,4.8,4.9,4.6,49708,43801,620.4,555.5,0.205,0.21,132.3,116.6,135.3,119.2,75,8,290,365,5921,5218,692.5,610.3,0.1,0,63.2,55.7,0,0,9,0,81,90
343862,"Beautiful loft, heart of Paris",Entire rental unit,entire home,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MzQzODYy/original/10b2d19f-a2d8-4d69-98f5-503c854685a0.jpeg,12,1744480,Anne,,,TRUE,48.86,2.3439,2,1,2,1,TRUE,"TV,Cable TV,Blender,Wifi,Kitchen,Room-darkening shades,Hot water kettle,Books and reading material,Hot water,Body soap,Elevator,Bed linens,Extra pillows and blankets,Microwave,Cleaning products,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Heating,Cooking basics,Oven,Clothing storage,Stove,Wine glasses,Washer,Dryer,Smoke alarm,Shower gel,Carbon monoxide alarm,Essentials,Shampoo,Hangers,Hair dryer,Iron,Baking sheet,Freezer,Toaster,Rice maker,Bathtub",,FALSE,4,Moderate,EUR,46,0,92,4.87,4.9,4.9,4.9,4.9,4.9,4.7,35024,31747,298.7,268,0.337,0,94.4,85.6,0,0,123,0,242,365,4303,3791,319.7,281.7,0.167,0,47.3,41.7,0,0,15,0,75,90
344230,Apt historic center of Paris,Entire rental unit,entire home,https://a0.muscache.com/im/pictures/miso/Hosting-344230/original/ec17e3d2-5159-4c92-a480-c6cadd0d7b2e.jpeg,27,1746036,Marie-Pierre,,,FALSE,48.8501,2.3508,4,1,2,1,TRUE,"Hair dryer,Cleaning products,Hot water,Washer,Essentials,Hangers,Bed linens,Iron,Drying rack for clothing,Clothing storage,TV,Books and reading material,Heating,Smoke alarm,Carbon monoxide alarm,Wifi,Dedicated workspace,Pocket wifi,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Freezer,Stove,Oven,Hot water kettle,Coffee maker,Wine glasses,Toaster,Baking sheet,Coffee,Laundromat nearby,Patio or balcony,Elevator,Paid parking off premises,Paid parking on premises,Pets allowed,Luggage dropoff allowed,Long term stays allowed",,FALSE,5,Firm,EUR,0,0,79,4.84,4.9,4.7,4.8,4.8,5,4.8,34684,31351,233.3,209.2,0.422,0.766,95,85.9,172.6,156,154,164,211,365,692,610,242.1,213.4,0.033,0.375,7.7,6.8,86.5,76.2,3,82,87,90
344258,A cosy apartment in central Paris!,Private room in rental unit,private room,https://a0.muscache.com/im/pictures/4034287/ecdeae39 original.jpg,12,1746199,Amel,,,FALSE,48.8628,2.3704,,,1,0,FALSE,"Wifi,Kitchen,Hot water kettle,Hot water,Breakfast,Bed linens,Ethernet connection,Laundromat nearby,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Heating,Cooking basics,Coffee,Clothing storage,Wine glasses,Smoke alarm,Carbon monoxide alarm,Essentials,Hangers,Dining table,Hair dryer,Iron,Baking sheet,Freezer,Sound system,Toaster",FALSE,,2,Strict,EUR,11,0,329,4.88,4.9,4.9,4.9,4.9,4.9,4.8,1591,1402,88.4,80.1,0.044,0,4.2,3.7,0,0,16,0,349,365,0,0,0,0,0,0,0,0,0,0,0,0,90,90
344366,Place de l'Odéon on very quiet courtyard,Entire rental unit,entire home,https://a0.muscache.com/im/pictures/3862478/9ca75580 original.jpg,13,1746701,Frederic,,,FALSE,48.8507,2.3383,4,1,1,1,TRUE,"Hot water,Washer,Dryer,Essentials,TV,Heating,Wifi,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Dishwasher,Stove,Oven,Coffee maker,Luggage dropoff allowed,Long term stays allowed",,FALSE,2,Firm,EUR,172,0,67,4.3,4.5,4.8,4.2,4.6,4.9,4.3,5595,4928,260.5,233,0.06,0.1,13.9,12.3,23.1,20.3,22,145,343,365,0,0,314.6,277.3,0,0,0,0,0,0,0,73,90,90
344390,Under the Montmartre Sun ! Opera,Entire apartment,entire home,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MzQ0Mzkw/original/22888c0c-bd41-41fa-905f-8041e0fcd165.jpeg,22,213820,Nicolas,,,TRUE,48.8796,2.347,2,1,1,1,TRUE,"Hair dryer,Shampoo,Hot water,Washer,Dryer,Essentials,Hangers,Iron,Heating,Smoke alarm,Carbon monoxide alarm,Wifi,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Dishwasher,Coffee maker,Patio or balcony,Paid parking off premises,Luggage dropoff allowed",,FALSE,2,Firm,EUR,46,0,198,4.97,5,5,5,5,4.9,4.9,2479,2185,195,171.9,0.033,0,6.5,5.8,0,0,12,0,353,365,2479,2185,194.5,171.6,0.133,0,26.5,23.4,0,0,12,0,78,90
348747,Big and Beautiful 19th Century Apartment,Entire rental unit,entire home,https://a0.muscache.com/im/pictures/hosting/Hosting-348747/original/38282828-722a-4e48-bb83-c28d5b16b6e4.jpeg,44,1767140,Sylvia,,,TRUE,48.883,2.3263,4,3,3,1.5,TRUE,"Air conditioning,Wifi,Bathtub,Hair dryer,Cleaning products,Shampoo,Conditioner,Body soap,Hot water,Shower gel,Washer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Room-darkening shades,Iron,Drying rack for clothing,Clothing storage,TV,Piano,Sound system,Books and reading material,Children’s books and toys,High chair,Baby bath,Children’s dinnerware,Baby monitor,Fireplace guards,Window guards,Outlet covers,Table corner guards,Babysitter recommendations,Indoor fireplace,Portable fans,Heating,Smoke alarm,Carbon monoxide alarm,Wifi,Dedicated workspace,Pocket wifi,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Freezer,Dishwasher,Stove,Oven,Hot water kettle,Coffee maker,Wine glasses,Toaster,Baking sheet,Blender,Dining table,Coffee,Laundromat nearby,Elevator,Luggage dropoff allowed,Long term stays allowed,Cleaning before checkout",,FALSE,2,Moderate,EUR,117,0,222,4.88,4.9,4.9,4.8,4.9,4.9,4.7,97033,86219,353.7,317.4,0.721,0.812,256.5,228,289,256.9,263,41,102,365,32027,28222,371.4,327.3,0.933,0,346.8,305.6,0,0,84,0,6,90
352851,"Views, 6 rooms, 120m2 : large, bright & beautiful!",Entire rental unit,entire home,https://a0.muscache.com/im/pictures/5537897/4483e36b original.jpg,71,1420560,Carmen Et José,,,TRUE,48.8851,2.3376,5,3,3,1,TRUE,"Wifi,Kitchen,Board games,Hot water kettle,Paid parking off premises,Books and reading material,Portable fans,Record player,Laundromat nearby,Cleaning products,Drying rack for clothing,Heating,Coffee,Wine glasses,Washer,Smoke alarm,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Freezer,Sound system,Children’s books and toys,Blender,Pack ’n play/Travel crib,Children’s dinnerware,Hot water,Body soap,Bed linens,Ethernet connection,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,Shower gel,Luggage dropoff allowed,Dining table,Toaster",,,2,Flexible,EUR,0,,363,4.96,4.9,5,5,5,4.9,4.9,27320,25941,351.4,319.4,0.219,0.257,74.8,71.1,87.8,83.4,80,54,285,365,0,0,0,0,0,0,0,0,0,0,0,0,90,90
354929,"Full apartment with terrace, Paris center, Marais",Entire rental unit,entire home,https://a0.muscache.com/im/pictures/6cc336a3-2b46-469d-a537-673a989ad027.jpg,36,1797165,Stephane,,,FALSE,48.8694,2.3511,2,,1,1.5,TRUE,"TV,Cable TV,Wifi,Kitchen,Hot water kettle,Paid parking off premises,Portable fans,Mini fridge,Outdoor furniture,Cleaning products,Indoor fireplace,Drying rack for clothing,Heating,Paid parking on premises,Coffee,Clothing storage,Wine glasses,Washer,Smoke alarm,Carbon monoxide alarm,Essentials,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace,Outdoor dining area,Private entrance,Sound system,Baby safety gates,Children’s books and toys,Crib,Pack ’n play/Travel crib,Room-darkening shades,Hot water,Body soap,Bed linens,Extra pillows and blankets,Pocket wifi,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,EV charger,Single level home,Shower gel,Patio or balcony,Luggage dropoff allowed,Long term stays allowed,Cleaning before checkout,Dining table,Baking sheet,Toaster",,FALSE,6,Moderate,EUR,51,0,98,4.61,4.6,4.9,4.5,5,4.8,4.5,5447,4808,231.3,207.8,0.063,0.11,14.5,12.8,25.3,22.4,23,156,342,365,0,0,220.2,194.1,0,0,0,0,0,0,0,47,90,90
366754,Big Art studio in the Marais ! Bail Mobilité,Entire rental unit,entire home,https://a0.muscache.com/im/pictures/64333616/857403f6 original.jpg,36,438828,Polo,,,FALSE,48.8599,2.3552,4,1,2,1,TRUE,"Stove,TV,Washer,Cable TV,Smoke alarm,Wifi,Fire extinguisher,Kitchen,Essentials,Hangers,Hair dryer,Hot water,Iron,Dedicated workspace,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Heating,Cooking basics",,FALSE,30,Strict,EUR,,,102,4.61,4.7,4.7,4.6,4.9,4.9,4.7,5681,5155,139.8,125.8,0.11,0.139,15.6,14.1,19.8,18,40,78,325,365,934,824,127.2,112.1,0.078,0.13,10.4,9.2,17.3,15.3,7,36,83,90
371299,Refurbished Marais Rue des Archives,Entire rental unit,entire home,https://a0.muscache.com/im/pictures/miso/Hosting-371299/original/410e9909-e018-4360-a122-f2c17c8ce7bf.jpeg,34,1870265,Thomas,,,FALSE,48.8575,2.3551,2,,1,1,TRUE,"Cleaning products,Hot water,Essentials,Hangers,Bed linens,Iron,Clothing storage,TV,Air conditioning,Heating,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,Wifi,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Mini fridge,Dishwasher,Hot water kettle,Coffee maker,Wine glasses,Toaster,Baking sheet,Dining table,Laundromat nearby,Gym,Paid parking off premises,Pets allowed,Long term stays allowed",,FALSE,3,Strict,EUR,58,0,680,4.75,4.8,4.8,4.8,4.9,4.9,4.7,68734,61406,211.5,189.5,0.833,0,177.3,158.6,0,0,304,0,61,365,17572,15485,229.4,202.2,0.811,0,186.2,164.1,0,0,73,0,17,90
371862,Housse loft style with court yard  in paris 10,Entire loft,entire home,https://a0.muscache.com/im/pictures/miso/Hosting-371862/original/7fc31042-e812-41df-a988-5b1d97a8c1c2.jpeg,25,1872631,Veronique,,,FALSE,48.8715,2.3722,6,3,3,2,TRUE,"Bathtub,Hair dryer,Cleaning products,Shampoo,Body soap,Hot water,Shower gel,Essentials,Bed linens,Clothing storage,TV,Piano,Sound system,Crib,Pack ’n play/Travel crib,Children’s books and toys,Heating,Smoke alarm,Wifi,Dedicated workspace,Kitchen,Refrigerator,Cooking basics,Dishes and silverware,Dishwasher,Stove,Oven,Hot water kettle,Coffee maker,Wine glasses,Toaster,Blender,Dining table,Patio or balcony,Backyard,Outdoor furniture,Outdoor dining area",,FALSE,4,Firm,EUR,139,0,55,4.87,4.7,4.8,4.5,4.8,4.8,4.7,43359,39372,325.6,292.8,0.345,0.737,116.5,105.9,248.7,226,126,194,239,365,771,678,315.2,277.6,0.022,0.286,7,6.2,90.3,79.4,2,83,88,90
372879,Full apartment in central Paris.,Entire condo,entire home,https://a0.muscache.com/im/pictures/4c9488e8-c6da-4ff5-bb8d-0f1d92a99a72.jpg,22,1876396,Samuel,,,TRUE,48.8359,2.3511,4,2,3,1,TRUE,"Hot water,Washer,Dryer,Essentials,Bed linens,Iron,TV,Outlet covers,Heating,First aid kit,Wifi,Dedicated workspace,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Stove,Oven,Coffee maker,Elevator,Paid parking off premises,Cleaning before checkout",,FALSE,30,Limited,EUR,,,173,4.66,4.8,4.8,4.8,4.7,4.8,4.7,6246,5536,92.7,83.4,0.184,0.269,17.1,15.2,25.1,22.2,67,116,298,365,2868,2529,93.7,82.6,0.344,0.378,31.9,28.1,35,30.8,31,8,59,90
378897,Little flat near Montmartre,Entire rental unit,entire home,https://a0.muscache.com/im/pictures/15af82db-53a7-458a-9da7-2863ae642ac2.jpg,19,1902818,Lorraine,,,FALSE,48.8829,2.3346,2,1,1,1,TRUE,"Hair dryer,Shampoo,Body soap,Hot water,Washer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Iron,Ceiling fan,Portable fans,Heating,Fire extinguisher,Wifi,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Freezer,Oven,Coffee maker,Baking sheet",,FALSE,2,Strict,EUR,44,0,34,4.85,5,4.9,4.4,4.9,4.9,4.8,13279,12195,123.8,112.5,0.304,0.305,35.5,32.7,35.6,32.8,111,1,254,365,0,0,0,0,0,0,0,0,0,0,0,0,90,90
379527,In the 6th sky: open the door to this art workshop.,Entire rental unit,entire home,https://a0.muscache.com/im/pictures/miso/Hosting-379527/original/2b861f9e-8c8a-4c3c-9dcd-9145bf1b0bde.jpeg,21,1905854,Grégory,,,FALSE,48.8696,2.3531,4,2,2,1,TRUE,"Washer,Dryer,Kitchen,Essentials,Smoking allowed,Pets allowed,Hot water,Elevator,Bathtub,Heating",FALSE,FALSE,13,Moderate,EUR,46,0,9,4.5,4.4,4.6,4.7,4.7,4.3,4.4,8501,7784,300.6,269.6,0.079,0,22.8,20.9,0,0,29,0,336,365,0,0,338.4,298.2,0,0,0,0,0,0,0,0,90,90
383284,COSY  2ROOM APT - CANAL ST MARTIN,Entire rental unit,entire home,https://a0.muscache.com/im/pictures/8b8c5ae2-4292-4221-b55a-c0b88478dbc5.jpg,10,1697461,Antoine,,,TRUE,48.8742,2.3721,2,1,1,1,TRUE,"Wifi,Air conditioning,Shampoo,Hot water,Washer,Essentials,Heating,Wifi,Dedicated workspace,Kitchen,Refrigerator,Dishes and silverware,Coffee maker,Smoking allowed",,FALSE,15,Firm,EUR,0,0,67,4.69,4.8,5,4.1,4.8,4.9,4.7,23611,21506,295.7,269.6,0.197,0.207,64.7,58.9,68,62,72,18,293,365,0,0,0,0,0,0,0,0,0,0,0,0,90,90
390984,AMAZING TERRACE WITH EIFFEL TOWER VIEW,Entire rental unit,entire home,https://a0.muscache.com/im/pictures/4570550/934a13b4 original.jpg,51,1955579,Olivier Claude,,,TRUE,48.8857,2.3407,2,1,1,1,TRUE,"Wifi,Hair dryer,Shampoo,Hot water,Washer,Essentials,Hangers,Iron,TV,Indoor fireplace,Heating,Smoke alarm,Carbon monoxide alarm,Wifi,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Coffee maker,Patio or balcony,Paid parking off premises,Pets allowed,Luggage dropoff allowed,Long term stays allowed",,FALSE,3,Strict,EUR,46,0,505,4.95,4.9,4.9,4.9,4.9,5,4.9,83419,74882,256.3,230,0.858,0,218.6,196.3,0,0,313,0,52,365,18476,16292,275.9,243.2,0.711,0,196.1,172.8,0,0,64,0,26,90
391189,Cosy quiet room in central Paris,Private room in rental unit,private room,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MzkxMTg5/original/09198dcb-c8fe-42f4-be12-1370a25eef2b.jpeg,24,1956466,Philippe,,,TRUE,48.8392,2.4001,,,1,0,TRUE,"Hair dryer,Shampoo,Hot water,Shower gel,Washer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Iron,TV,Heating,Smoke alarm,Wifi,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Coffee maker,Luggage dropoff allowed,Breakfast",,FALSE,2,Moderate,EUR,0,0,815,4.82,4.8,4.9,4.7,4.9,4.8,4.8,23286,20872,75.1,67.4,0.847,0.858,63.8,57.2,64.7,58,309,5,56,365,6056,5327,81.9,72,0.822,0.871,67.3,59.2,71.2,62.7,74,5,16,90
392431,Marais Liberty,Entire rental unit,entire home,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MzkyNDMx/original/0c0c1007-d0bb-4ff8-9407-933edbb3e27b.jpeg,48,448405235,Get A Key,1962322,Anne-Jacqueline,FALSE,48.8629,2.365,2,1,1,1,TRUE,"Bathtub,Cleaning products,Shampoo,Hot water,Shower gel,Washer,Dryer,Essentials,Bed linens,Drying rack for clothing,Air conditioning,Heating,Smoke alarm,Fire extinguisher,Wifi,Dedicated workspace,Kitchen,Refrigerator,Cooking basics,Dishes and silverware,Dishwasher,Baking sheet,Dining table,Elevator",,FALSE,3,Moderate,EUR,103,0,47,4.96,5,5,5,4.9,4.9,4.8,42591,37527,415,373.4,0.285,0.291,114.4,100.8,117,103.1,104,8,261,365,17499,15418,369.9,325.9,0.511,0,189.9,167.3,0,0,46,0,44,90
396057,Bail Mobilité - Charming Studio Upper Marais,Entire rental unit,entire home,https://a0.muscache.com/im/pictures/17094212/02f91339 original.jpg,11,1955579,Olivier Claude,,,TRUE,48.8626,2.3621,2,1,1,1,TRUE,"TV,Washer,Cable TV,Dryer,Wifi,Kitchen,Hot water,Heating",,,30,Strict,EUR,66,,24,4.73,4.6,4.7,4.7,4.8,4.8,4.5,3443,3270,36.1,32.6,0.244,0.536,8.9,8.5,19.5,18.7,89,199,276,365,0,0,35.3,31.3,0,0,0,0,0,0,0,49,90,90
398860,Center of Paris in a Trendy Area,Entire rental unit,entire home,https://a0.muscache.com/im/pictures/4635635/0adbc4fc original.jpg,35,1446512,Aude,,,TRUE,48.8692,2.3545,4,2,2,2,TRUE,"Hair dryer,Body soap,Hot water,Washer,Essentials,Hangers,Bed linens,Iron,Drying rack for clothing,Heating,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,Wifi,Kitchen,Cooking basics,Freezer,Dishwasher,Oven,Coffee maker,Rice maker,Smoking allowed",,FALSE,365,Firm,EUR,59,0,41,4.9,4.9,4.9,4.7,4.9,4.9,4.9,51463,45648,269.1,241.3,0.507,0,139.2,123.5,0,0,185,0,180,365,11267,9929,304,267.9,0.4,0,122.6,108,0,0,36,0,54,90
